rmssd,sdnn,pnn50,mean_hr,std_hr,min_hr,max_hr,hr_range,lf_power,hf_power,lf_hf_ratio,total_power,lf_norm,hf_norm,scl_mean,scl_std,scl_min,scl_max,scl_range,scr_count,scr_mean_amplitude,scr_max_amplitude,scr_rate,eda_mean,eda_std,eda_min,eda_max,eda_range,eda_slope,resp_rate,resp_depth_mean,resp_depth_std,resp_variability,ie_ratio,temp_mean,temp_std,temp_min,temp_max,temp_range,temp_slope,activity_mean,activity_std,activity_max,activity_level,posture_stability,window_start,window_end,label,mindfulness_index,subject_id
80.20321614183969,147.37829119553143,4.761904761904762,89.05390751452977,12.41238935234586,51.15712545676005,99.29078014184397,48.13365468508392,15932.50734039142,3071.2909654725245,5.187560384055039,57939.78460664627,0.8383854155869027,0.16161458441309734,0.6406589229082861,0.23795624108753738,1.888936468252278e-15,0.8201424718209523,0.8201424718209505,44,0.19960826116764016,0.8135677850001252,44.0,0.7442449569702149,0.013808601076374709,0.5947113037109375,0.881195068359375,0.2864837646484375,2.426351583526589e-07,15.463104191868721,3.712710444295895,2.080596826550058,0.9435956997825198,0.9375,33.98876,0.05277512,33.855164,34.196198,0.34103394,0.002677132516301065,0.9156676102840855,0.008496600794795006,1.0376672144665942,6.4071428571428575,0.9915749832095627,84000,126000,1,1.0,S10
237.0175962589583,259.95623299152015,29.41176470588235,76.31036827314388,22.01114009144939,50.0595947556615,100.0,49.9404052443385,8488.518635131846,13356.401407806692,0.6355393474600416,41914.3818967698,0.38858089745564417,0.6114191025443558,0.6452241656559347,0.23947712359139783,1.860902098969107e-15,0.8286581274252363,0.8286581274252344,43,0.1881503697559309,0.8253914222480462,43.0,0.7493589764549619,0.013476207199947245,0.45318603515625,0.8514404296875,0.39825439453125,9.775616704186409e-08,18.347209374036385,2.451612825897814,0.657087041623558,0.24984808603835063,1.0,34.13474,0.03904582,34.01181,34.3031,0.29129028,0.001709166939201047,0.9186235199167556,0.0040062418953429445,0.9352066866593657,14.45,0.996009744035276,126000,168000,1,1.0,S10
238.62741989533112,234.37967971003187,47.69230769230769,72.17740437202085,19.049477360604953,46.30650496141124,99.7624703087886,53.45596534737735,11225.816081991676,8663.541731431478,1.295753680191119,29931.015442212338,0.5644131996265596,0.4355868003734404,0.6499671910836716,0.24127227631602124,1.87733603958338e-15,0.8343005882553982,0.8343005882553963,43,0.19906125491158463,0.8314189533735337,43.0,0.7550476619175502,0.013479207643754192,0.545501708984375,0.8609771728515625,0.3154754638671875,1.6571412987157643e-07,18.84299992522619,2.831356466203724,1.20864337836925,0.36338746155573864,0.95,34.233055,0.03804993,34.1062,34.387238,0.28103638,0.0015719567840258447,0.9179480272865512,0.008297991284767412,1.061367538881105,3.75,0.991770298704856,168000,210000,1,1.0,S10
158.86413612325512,145.69167303446287,9.195402298850574,91.50934891844985,12.234315375461989,49.94054696789536,100.0,50.05945303210464,13432.332484796083,13147.470917522269,1.0216666436503894,30678.651156306543,0.5053586093727271,0.4946413906272729,0.6538912384023892,0.24255683040919354,1.889903170641353e-15,0.8399970588301178,0.8399970588301159,45,0.1975157588411582,0.8256553428368858,45.0,0.7594061896914528,0.013666367874990681,0.6206512451171875,0.8670806884765625,0.246429443359375,1.0163662078711504e-07,17.60572062630995,2.9011820431592956,0.7010502280894453,0.2489522142895036,1.0,34.300358,0.032415126,34.19165,34.460693,0.26904297,0.0010791516088227537,0.9170047829936944,0.004169723698424458,0.9521413781438247,11.157142857142857,0.995847590701035,210000,252000,1,1.0,S10
217.81970236992976,242.3093156678247,32.857142857142854,77.51378880575851,20.725927527620282,49.70414201183432,100.0,50.29585798816568,17586.713144953977,7824.72130484433,2.247583327225462,43956.42529138837,0.6920787246268014,0.3079212753731986,0.6584912394659609,0.2444822658304813,1.9324380757606468e-15,0.844052237583189,0.8440522375831871,45,0.19446777014928973,0.8260621109635191,45.0,0.7651138396490188,0.013766407807614324,0.537109375,0.876617431640625,0.339508056640625,2.2395740354291842e-07,17.657445556209538,3.122484445940737,1.5432226919949554,0.4423858629078016,0.9411764705882353,34.339138,0.035100423,34.234375,34.51126,0.276886,0.001083945100855452,0.918732095074865,0.007390215855988772,1.03493494623348,6.90952380952381,0.9926639987765721,252000,294000,1,1.0,S10
205.0254197423451,151.81818380202222,37.5,59.17859925344558,11.08559446150007,49.8220640569395,98.82352941176471,49.00146535482521,4286.321828203623,3827.1288005632537,1.1199836879210305,10774.874749804818,0.5282982573414734,0.4717017426585265,0.6649386179380877,0.2467842555774757,1.923737754258973e-15,0.8535245249501029,0.853524524950101,44,0.20680956719428642,0.8397500986311546,44.0,0.7723714556012835,0.013612464949185698,0.6977081298828125,0.8968353271484375,0.199127197265625,1.4299341524385474e-07,17.854910100277575,1.3149238834022121,0.5392495513613123,0.4633796627109755,0.8571428571428571,34.428505,0.032682,34.301605,34.57721,0.27560425,0.001045440589720915,0.9199511699245824,0.004926467628358851,0.9594845357175693,12.371428571428572,0.995097683475304,294000,336000,1,1.0,S10
149.02998206122362,200.17389945568755,14.473684210526315,82.69840537712085,16.96627165355836,50.541516245487365,100.0,49.458483754512635,2351.5884448605184,607.6627344324197,3.869890831888831,20238.811162591657,0.7946565878947761,0.20534341210522394,0.6697847805304593,0.24849912243712904,1.9672393617673416e-15,0.8622554303743342,0.8622554303743322,43,0.20438849456504757,0.8527922988919071,43.0,0.7777878352573939,0.013225270195979074,0.4894256591796875,0.9052276611328125,0.415802001953125,2.7177663447202323e-08,16.102647991002964,3.1081748828916598,2.0210577922640347,0.8255451246506559,0.9411764705882353,34.39054,0.046550836,34.237427,34.560333,0.3229065,-0.002082510782356593,0.9164525861043568,0.008288624443371192,0.9915977022940173,7.514285714285714,0.9917795120936261,336000,378000,1,1.0,S10
268.3780241532389,228.88037112099065,50.0,76.97725602515726,19.833454011830312,50.35971223021582,100.0,49.64028776978418,18280.417229718973,7837.3414066201585,2.33247682872123,28350.39704140976,0.6999228947726158,0.3000771052273841,0.6710151806981759,0.2488717797642655,1.9672393617673416e-15,0.8636752622821392,0.8636752622821372,42,0.2048037457882954,0.8388365063607198,42.0,0.7792035784040179,0.01336002666500565,0.507354736328125,0.8975982666015625,0.3902435302734375,1.8602724459731052e-08,16.004064524323635,3.0019628651098733,1.0603581705522753,0.4932098576861789,1.0,34.332626,0.03182257,34.226746,34.494415,0.26766968,0.0006728251270480856,0.9162040323155946,0.005897147881034036,0.9643647117934239,11.221428571428572,0.9941374245931041,378000,420000,1,1.0,S10
236.6060933034359,232.30780255066142,34.24657534246575,80.57921389621183,19.433172215759118,49.8812351543943,100.0,50.1187648456057,15472.454852080888,8804.717279681441,1.7572915018846225,34635.95807564489,0.6373252522207046,0.36267474777929537,0.673268388500847,0.24974402122547107,1.958539040265668e-15,0.8655572752442932,0.8655572752442912,44,0.21889611753727148,0.8426144363392313,44.0,0.7818859736124675,0.013400101809164499,0.5886077880859375,0.896453857421875,0.3078460693359375,7.55004663590116e-08,16.617429837518465,2.7803807741364097,1.3767890530400007,1.2370437513000037,0.9411764705882353,34.30969,0.044421155,34.171783,34.479065,0.3072815,0.001187801337706035,0.9177477438346666,0.007270435883583975,0.9950578622080424,11.845238095238095,0.9927820418185843,420000,462000,1,1.0,S10
248.07803058234742,238.6441832151962,42.028985507246375,76.07812541058303,20.507212991692633,50.11933174224344,100.0,49.88066825775656,25136.709213361086,11125.42844726365,2.2593924658733995,38217.57567248387,0.6931943573932156,0.3068056426067844,0.6771985596081431,0.25130291577362823,1.957572337876593e-15,0.8700336385226743,0.8700336385226723,41,0.21007846256954213,0.8569459996589568,41.0,0.7865673246837798,0.013485423596800675,0.58135986328125,0.8922576904296875,0.3108978271484375,1.28180548836666e-07,17.772246421904168,2.6916768605298285,1.2908110545975355,0.43731048837653225,1.0,34.247,0.041288123,34.13675,34.44998,0.31323242,-0.001423122730858805,0.9128176834218001,0.005621727853952283,0.9464741413937717,13.302380952380952,0.9944096992952316,462000,504000,1,1.0,S10
212.31607317907563,221.59401135537826,23.68421052631579,83.29498819581006,18.895203078194985,50.0595947556615,100.0,49.9404052443385,7015.973485713093,7065.287460883462,0.9930202450440421,38855.471891422894,0.49824895031214206,0.501751049687858,0.6803020424339036,0.25238650891611086,1.965305956989192e-15,0.8739375516121577,0.8739375516121557,41,0.22272278206652876,0.850768303379744,41.0,0.7900716963268462,0.013490520926864992,0.7114410400390625,0.91552734375,0.2040863037109375,7.270665566779175e-08,17.490434918404,3.2996177834341327,2.077996398937391,0.46273304077843974,0.9444444444444444,34.26431,0.03102321,34.1474,34.4209,0.27349854,0.0001369118688891496,0.9121995594979481,0.012891103657411002,1.0935543101070035,4.345238095238095,0.9872729619098607,504000,546000,1,1.0,S10
