rmssd,sdnn,pnn50,mean_hr,std_hr,min_hr,max_hr,hr_range,lf_power,hf_power,lf_hf_ratio,total_power,lf_norm,hf_norm,scl_mean,scl_std,scl_min,scl_max,scl_range,scr_count,scr_mean_amplitude,scr_max_amplitude,scr_rate,eda_mean,eda_std,eda_min,eda_max,eda_range,eda_slope,resp_rate,resp_depth_mean,resp_depth_std,resp_variability,ie_ratio,temp_mean,temp_std,temp_min,temp_max,temp_range,temp_slope,activity_mean,activity_std,activity_max,activity_level,posture_stability,window_start,window_end,label,mindfulness_index,subject_id
109.09125143510202,108.8033109743302,24.675324675324674,81.0495075224052,10.418163872928739,49.8220640569395,96.3302752293578,46.50821117241829,2592.643008994371,3397.318663865695,0.7631438983248894,8816.572862455423,0.4328313185610827,0.5671686814389173,4.390176220155466,1.6334454034012988,1.3538666958993426e-14,6.095930296062737,6.095930296062724,21,2.118647191191673,5.442976806595176,21.0,5.03745539528983,0.3023695189870413,4.555511474609375,5.9574127197265625,1.4019012451171875,-2.332463835418747e-05,21.665970669876444,2.4904545616725575,2.3191235484598254,0.686648544258903,0.9565217391304348,29.167696,0.060270853,29.01178,29.426208,0.4144287,9.997627419342839e-05,0.9376914889945718,0.024249699078273918,1.2176482842146326,3.697619047619048,0.9763244264556814,210000,252000,1,1.0,S2
53.68844363167773,77.47056536735072,30.0,71.86955697165084,7.232138333606412,62.6865671641791,93.95973154362416,31.273164379445056,2232.9338199177096,639.623357450225,3.4910135690150668,6815.416563767349,0.7773331154242511,0.2226668845757489,3.6510915590837594,1.3472052814889117,1.167196464568987e-14,4.969411429372977,4.969411429372966,18,2.0772256993338223,4.671476395738955,18.0,4.186873472304571,0.23064521198245524,3.7715911865234375,4.671478271484375,0.8998870849609375,-1.8968140299143575e-05,21.99830398563376,2.047583891908263,0.4522902098208769,0.3303377265151002,1.0,28.885605,0.08129294,28.727814,29.207275,0.47946167,-0.004329260340384922,0.952890752756542,0.004522072104072424,0.9829404980549176,13.102380952380953,0.9954982849758588,252000,294000,1,1.0,S2
110.65562799988209,102.63863933511847,39.436619718309856,73.8819581998228,8.082718935435768,42.33870967741935,97.44779582366588,55.10908614624653,3722.015936205981,6395.301020699665,0.5819922978072393,14936.540715026971,0.3678856708809041,0.6321143291190958,3.0813805429351193,1.1377381161500415,9.659290271636009e-15,4.162041103402393,4.162041103402383,25,1.3761249829630313,3.888320877911737,25.0,3.5474849065144856,0.16077529702695176,3.255462646484375,3.919219970703125,0.66375732421875,-1.283004638647244e-05,23.86894319389192,2.2673421387558363,1.0045598719327375,0.23620398562905628,1.0,28.798117,0.037777193,28.679108,28.9888,0.30969238,0.00015917131068517924,0.9512659234629092,0.007706895643726189,1.0342274270275027,7.5476190476190474,0.9923520463370422,294000,336000,1,1.0,S2
57.50776345105813,60.33714387977752,40.27777777777778,73.73917911552991,5.827817503933104,64.31852986217459,94.17040358744396,29.85187372526937,417.22430373804156,551.0964321405847,0.757080393566416,1164.10197804594,0.4308740774403269,0.5691259225596731,2.687022700867624,0.9917951386656071,8.564016464814192e-15,3.6519868838679983,3.65198688386799,24,1.2510273428492458,3.406193981509163,24.0,3.0828943888346356,0.16103327207956744,2.783203125,3.4114837646484375,0.6282806396484375,-1.3203522733419691e-05,22.963367960634226,1.9271576100220855,0.37827813349789186,0.22169862041324356,1.0,28.753807,0.063520014,28.584656,29.023285,0.43862915,-0.0027697219973602024,0.946508182495209,0.005856169450306072,0.9750000085864765,10.269047619047619,0.9941779256039097,336000,378000,1,1.0,S2
52.632619012128636,60.40238265032399,28.169014084507044,73.28666624565042,5.58810296544962,60.957910014513786,92.3076923076923,31.34978229317852,1352.4982380555716,351.7710751073493,3.844825040384097,1935.2073950941176,0.7935941975892858,0.2064058024107141,2.280601207552274,0.8407507004249001,7.130396821816174e-15,3.0588970788258294,3.0588970788258223,33,0.7249896834169244,2.870299662666122,33.0,2.6230162302652995,0.10841171921183837,2.1892547607421875,2.878570556640625,0.6893157958984375,-8.847406112389933e-06,21.95395146235221,1.9165017245822609,0.29602613342062156,0.19794616222923772,1.0,28.573872,0.041704446,28.447449,28.820953,0.37350464,-0.00017523703749375074,0.9480449678557095,0.004566843497698084,0.981245946225292,12.388095238095238,0.9954539177484724,378000,420000,1,1.0,S2
59.69284487335346,74.56891221343386,37.68115942028985,71.48205293315254,6.421879539855967,60.08583690987125,88.79492600422833,28.709089094357083,6517.7208415805435,405.0780480375955,16.090037150015174,7519.77995951261,0.9414863764647163,0.058513623535283665,2.001645526537273,0.7382152001524943,6.167561242297612e-15,2.6641799002394344,2.664179900239428,38,0.5126162641008886,2.5108882186254826,38.0,2.306586792355492,0.07771901785414274,2.1076202392578125,2.53143310546875,0.4238128662109375,-6.271959725825366e-06,22.56851155292853,1.901627506654267,0.3165146566045943,0.31397851405570687,0.9565217391304348,28.532976,0.061523207,28.341766,28.782227,0.4404602,-0.003021035726802195,0.9487808885002372,0.005166459339973869,0.9785307391691761,13.295238095238096,0.9948600957662611,420000,462000,1,1.0,S2
51.2945380615965,55.48491524729366,28.169014084507044,72.66684348309413,4.929632186245052,62.874251497005986,85.02024291497975,22.14599141797376,629.5708006162664,277.0719576033794,2.2722285072150066,1404.9675287506589,0.6943978705047404,0.30560212949525944,1.798554594089651,0.6637823377700316,5.5247041535628296e-15,2.3863059206652917,2.3863059206652864,39,0.48311751588040264,2.2917776490072264,39.0,2.073596173241025,0.064297271945376,1.8291473388671875,2.2918701171875,0.4627227783203125,-5.13601715396335e-06,22.57016536798652,1.9078321519987593,0.4371857782329827,0.28550748862045144,1.0454545454545454,28.4185,0.037004456,28.266144,28.68628,0.4201355,-0.0006817707526884184,0.9494543416672776,0.00473897652515472,0.9745866124488924,13.116666666666667,0.9952833754478758,462000,504000,1,1.0,S2
64.64221371629955,49.45905032638516,31.884057971014492,71.28502533823831,4.160187657596402,61.67400881057269,79.69639468690701,18.022385876334326,751.3933095251707,450.75289586052554,1.6669738928480917,1428.6742620621803,0.6250431987048479,0.374956801295152,1.625973274581565,0.5999616615372805,5.054886792472447e-15,2.1496461126636364,2.1496461126636315,41,0.4101847765088709,2.036925133588389,41.0,1.8759510040283203,0.05285173062398358,1.7368316650390625,2.056121826171875,0.3192901611328125,-4.15250296993386e-06,21.520803443328553,1.887106170984256,0.15665756374757545,0.13758292490163815,0.9545454545454546,28.495455,0.03733185,28.3432,28.679108,0.33590698,0.0005076014047576096,0.9499016515615167,0.0040931553434247975,0.9687845602899801,14.326190476190476,0.9959235302803905,504000,546000,1,1.0,S2
62.04338809513594,64.48251850992264,36.61971830985915,73.47375906658135,5.884596889926036,62.5,89.55223880597015,27.05223880597015,3206.6878957424933,315.34212499641006,10.168917000159745,4102.75085098457,0.910465804340233,0.08953419565976696,1.4954912598411254,0.5524152964888068,4.51256675220145e-15,1.9635874474975472,1.9635874474975428,41,0.4045533998678347,1.8962574635277216,41.0,1.7281104859851655,0.03800518363838853,1.5758514404296875,1.8962860107421875,0.3204345703125,-2.834335407409246e-06,23.14919203307027,1.9277492492786232,0.38790906993718083,0.2029830350001983,1.0,28.482018,0.041531727,28.30896,28.702026,0.3930664,-0.0014295051920379888,0.9508477427485051,0.005636450189903335,1.0152514470362093,10.711904761904762,0.9943951413168854,546000,588000,1,1.0,S2
59.26640944607442,48.80577691107948,38.57142857142857,71.71728520347713,4.2454382471923715,63.253012048192765,83.8323353293413,20.57932328114854,531.3694389849849,350.3198952315788,1.5168120515499792,1240.0558280233522,0.6026719597976536,0.39732804020234636,1.3997008432115288,0.517201640608203,4.215789118755468e-15,1.8340213256434246,1.8340213256434204,39,0.3852002424681417,1.7455353808063114,39.0,1.6182174955095563,0.033331473962743316,1.409912109375,1.776123046875,0.3662109375,-2.3943544005647834e-06,21.18964734372635,1.8146905811831702,0.3075378323368346,0.10780263523339911,1.0,28.390738,0.0359515,28.213379,28.573242,0.35986328,-0.0007393170085240653,0.9509571353890115,0.004136757479478089,0.97549231049065,13.792857142857143,0.995880284783258,588000,630000,1,1.0,S2
